[08Apr2025 00:20:56.704] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Librarian'/15599, l='ServerLevel[world]', x=1275.50, y=69.00, z=-1199.50] died, message: 'Librarian went up in flames'
[08Apr2025 00:27:20.096] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Creative Mode]
[08Apr2025 00:27:30.296] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Survival Mode]
[08Apr2025 00:27:48.669] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Creative Mode]
[08Apr2025 00:27:56.564] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Survival Mode]
[08Apr2025 00:28:30.498] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Librarian'/16597, l='ServerLevel[world]', x=1275.50, y=69.00, z=-1199.50] died, message: 'Librarian went up in flames'
[08Apr2025 00:30:11.854] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Spectator Mode]
[08Apr2025 00:30:23.818] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [DavidCh01: Set own game mode to Survival Mode]
[08Apr2025 00:30:50.748] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DavidCh01 has made the advancement [Combat 3]
[08Apr2025 00:31:33.293] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DavidCh01 was slain by Minotaurus
[08Apr2025 00:31:39.281] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:43.944] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:43.993] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.043] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.095] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.144] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.194] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.244] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.297] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.347] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.394] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.444] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.494] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.546] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.593] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.684] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.711] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.741] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.792] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.842] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.896] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.945] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:44.994] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.051] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.094] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.146] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.194] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.243] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.303] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.343] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.393] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.444] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.493] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.542] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.593] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.690] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.736] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.754] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.792] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.842] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.906] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.945] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:45.994] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.046] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.095] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.143] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.193] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.244] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.295] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.366] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.408] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.444] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.495] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.543] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.594] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.686] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.712] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.752] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.794] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.845] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.894] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.944] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:46.996] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.042] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.092] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.143] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.193] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.254] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.294] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.344] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.428] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.443] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.494] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.543] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.593] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.685] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.712] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.745] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.800] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.845] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.894] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:47.960] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.000] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.044] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.093] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.142] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.194] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.244] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.294] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.344] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.393] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.443] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.493] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.542] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.595] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.764] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.817] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.841] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.864] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.882] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.898] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.944] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:48.994] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:49.044] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:49.096] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:49.145] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:49.197] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
[08Apr2025 00:31:49.243] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/17480, l='ServerLevel[world]', x=1166.79, y=-0.19, z=-1118.90]
